hpcd,mdc6,ope,value
31023,60100,1,353
31342,60000,0,353
10081,10000,0,353
20046,160000,0,353
30948,100000,0,353
1078,60100,1,352
10053,50050,99,352
30788,40080,99,352
30872,20110,97,352
30974,50050,2,352
30988,60100,1,352
31129,60100,1,352
30904,60000,0,352
30015,60000,0,352
30001,60000,0,352
31301,30000,0,352
10054,80000,0,352
10046,50050,2,351
10049,140010,99,351
20066,40040,99,351
20116,50070,1,351
30833,40040,99,351
30838,140010,99,351
30920,60100,1,351
31193,140010,99,351
20081,40000,0,351
20155,40000,0,351
10023,160000,0,351
2139,60000,0,351
30516,80000,0,351
10052,50070,1,350
20039,90010,1,350
20067,50070,1,350
20084,40040,99,350
30029,160800,1,350
30757,10060,99,350
31403,60241,97,350
10072,60000,0,350
31430,60000,0,350
10012,100000,0,350
336,50050,99,349
20053,50050,99,349
20096,50050,99,349
20128,40040,99,349
20136,50050,99,349
30019,50050,99,349
30127,60340,3,349
30238,50050,2,349
30340,140010,99,349
30753,40040,99,349
30902,50070,1,349
31079,60100,1,349
31465,40040,99,349
31511,40080,99,349
20123,60000,0,349
10001,120010,99,348
20012,10060,99,348
20045,100370,99,348
20082,10060,99,348
30765,60100,1,348
31468,50050,2,348
31469,10060,99,348
20151,60000,0,348
10048,10000,0,348
10033,30000,0,348
30272,40000,0,348
30281,80000,0,348
10079,40040,99,347
20055,10060,99,347
20140,50050,99,347
30843,120060,2,347
31140,40040,99,347
30759,40000,0,347
10046,40000,0,347
20102,30000,0,347
31465,30000,0,347
20059,140000,0,347
136,10060,99,346
2358,140010,99,346
2901,20110,97,346
10020,140010,99,346
20037,50070,1,346
20095,50050,99,346
20109,50050,99,346
30122,60100,1,346
30159,10060,99,346
30456,40040,99,346
31296,60100,1,346
20090,60000,0,346
31511,40000,0,346
235,50070,1,345
2803,20200,97,345
10030,50070,1,345
10033,20220,1,345
30325,60100,1,345
30473,60100,1,345
30972,60100,1,345
31345,120010,99,345
31446,20110,97,345
30422,60000,0,345
10033,80000,0,345
10040,40040,99,344
20040,50050,99,344
20113,50050,99,344
20120,40040,99,344
20127,140010,99,344
20148,40040,99,344
30317,20110,97,344
30327,10010,99,344
30339,50170,3,344
30355,60100,1,344
30567,60100,1,344
30792,40040,99,344
31172,60100,1,344
90222,60100,1,344
20076,60000,0,344
20034,60000,0,344
30817,60000,0,344
10011,100000,0,344
10010,160000,0,344
31293,100000,0,344
10018,40040,99,343
20109,50050,2,343
20123,50030,97,343
20149,10230,99,343
30014,50050,99,343
30171,60100,1,343
30427,60035,99,343
30731,20110,97,343
30798,20110,97,343
20104,30000,0,343
10006,80000,0,343
2930,60241,97,342
10021,40040,99,342
10024,10030,99,342
20093,60100,1,342
20097,50070,1,342
30476,60100,1,342
30700,60100,1,342
30993,50050,99,342
31517,50050,99,342
20104,60000,0,342
10035,10000,0,342
20130,10000,0,342
544,60241,97,341
1213,60241,97,341
10025,40040,99,341
10025,50050,99,341
10058,60180,99,341
20006,120010,99,341
20088,10060,99,341
30095,10060,99,341
30538,60010,99,341
30763,03001x,99,341
31341,50210,97,341
31504,20110,97,341
30865,60000,0,341
2230,60000,0,341
1226,120260,1,340
10054,120010,99,340
20052,20040,97,340
30044,50050,99,340
30103,130030,99,340
30171,40040,99,340
30330,60340,3,340
30583,20110,97,340
30785,50050,2,340
30824,60100,1,340
31028,50130,99,340
31156,130030,99,340
31208,60100,1,340
31473,90010,2,340
30136,60000,0,340
20156,60000,0,340
30275,60000,0,340
30515,40000,0,340
20099,100000,0,340
10048,50070,1,339
10061,140010,99,339
10064,60100,1,339
20060,50161,97,339
20086,50130,99,339
20106,50070,1,339
30572,10060,99,339
31485,60035,99,339
31503,60100,1,339
20021,60000,0,339
20144,60000,0,339
20024,30000,0,339
20116,100000,0,339
1577,60100,99,338
1677,50130,99,338
2850,60100,1,338
10031,60340,3,338
30279,03001x,99,338
31225,50050,99,338
31008,60000,0,338
30583,40000,0,338
30125,80000,0,338
30835,100000,0,338
10072,60100,1,337
20052,90010,1,337
20153,140010,99,337
30454,20110,97,337
30790,10060,99,337
31510,20110,97,337
90054,60100,1,337
20094,60000,0,337
31326,60000,0,337
31340,160000,0,337
30296,160000,0,337
30774,80000,0,337
2803,20160,97,336
10045,60100,1,336
20026,10060,99,336
20146,10060,99,336
30820,60100,1,336
31214,140010,99,336
10047,60000,0,336
31157,60000,0,336
31516,60000,0,336
20126,100000,0,336
1313,110280,99,335
10054,12002x,99,335
20037,50050,99,335
20104,140010,99,335
30865,50050,2,335
30903,120090,97,335
30948,40040,99,335
31287,90010,99,335
10028,60000,0,335
20112,10000,0,335
31509,60000,0,335
31301,40000,0,335
298,20110,97,334
2393,110080,99,334
10022,110080,99,334
10043,12002x,99,334
10050,40040,99,334
20005,50130,99,334
20026,10030,99,334
30005,40040,99,334
30428,60100,1,334
30511,20110,97,334
30783,50130,99,334
31513,110310,99,334
31028,40000,0,334
20119,160000,0,334
2315,60100,1,333
2899,110280,2,333
20002,50050,2,333
20015,20110,97,333
20036,20110,97,333
20063,20110,97,333
20128,20110,97,333
30172,50130,99,333
30354,50050,99,333
10016,60000,0,333
20095,60000,0,333
30230,60000,0,333
30788,100000,0,333
316,50050,2,332
644,10230,99,332
1095,70230,1,332
10046,50130,99,332
10050,60100,1,332
10061,60100,1,332
20050,50050,99,332
20078,60020,4,332
30850,20110,97,332
31186,40040,99,332
30762,60000,0,332
30838,60000,0,332
1347,40000,0,332
30784,60000,0,332
31404,160000,0,332
10078,10000,0,332
2375,140010,99,331
2668,100020,1,331
20057,50170,3,331
20091,50050,99,331
30279,60010,99,331
30419,140010,99,331
30754,30250,99,331
30813,10060,99,331
30919,10060,99,331
30971,10060,99,331
31048,60100,1,331
31179,40040,99,331
31341,50080,99,331
90174,60100,1,331
30747,40000,0,331
30941,80000,0,331
608,180040,97,330
10078,120010,99,330
20003,140010,99,330
20006,20110,97,330
20075,140010,99,330
20080,40040,99,330
20081,50050,2,330
20144,40040,99,330
20152,50130,99,330
30008,110080,99,330
30249,50130,99,330
30310,110080,99,330
30415,60100,1,330
30448,10060,99,330
30673,20110,97,330
31291,60100,1,330
31341,50030,97,330
30976,60000,0,330
31156,60000,0,330
10046,80000,0,330
48,20110,97,329
20002,160800,1,329
20052,130030,99,329
20111,20220,1,329
30012,50170,3,329
30556,70350,1,329
30796,50130,99,329
31010,10060,99,329
31448,60040,99,329
90022,60100,1,329
20097,60000,0,329
20029,60000,0,329
31393,60000,0,329
10078,100000,0,329
10031,80000,0,329
10053,100000,0,329
1941,130030,99,328
3056,70341,2,328
10024,03001x,99,328
10031,12002x,99,328
10076,40040,99,328
20025,10060,99,328
20061,20110,97,328
20112,14031x,99,328
30036,07040x,1,328
30275,60100,1,328
30432,60100,1,328
30789,50130,99,328
30947,60100,1,328
30790,60000,0,328
31288,60000,0,328
20020,160000,0,328
30533,100000,0,328
20040,60035,99,327
20043,60010,99,327
20098,50050,99,327
20102,140010,99,327
30296,50050,99,327
30441,60100,1,327
30760,50130,99,327
30976,50050,99,327
31028,40040,99,327
20063,60000,0,327
20125,60000,0,327
20018,160000,0,327
20024,160000,0,327
10055,100000,0,327
30641,80000,0,327
140,90010,99,326
10026,60100,1,326
20142,50050,2,326
30064,40081,99,326
30250,130030,99,326
30310,140010,99,326
30346,60100,1,326
30356,40040,99,326
30557,50050,99,326
30788,40081,99,326
30797,50050,99,326
30818,40040,99,326
30967,140010,99,326
20097,40000,0,326
20069,160000,0,326
30783,30000,0,326
31162,100000,0,326
10078,60010,99,325
20086,50050,2,325
30016,10060,99,325
30184,50070,1,325
30269,60100,1,325
30516,50050,99,325
30667,40081,99,325
30841,50050,2,325
30970,20110,97,325
31225,40040,99,325
20023,60000,0,325
30174,60000,0,325
10072,40000,0,325
30308,140000,0,325
31269,40000,0,325
20122,100000,0,325
20148,100000,0,325
30799,80000,0,325
20027,07040x,1,324
20048,50050,99,324
20053,60340,3,324
20057,50130,99,324
20102,50050,2,324
30107,10060,99,324
30339,50130,99,324
30477,60100,1,324
30763,06007x,99,324
30773,40080,99,324
30948,20110,97,324
31108,40040,99,324
31319,60035,99,324
31379,40040,99,324
30919,60000,0,324
30564,60000,0,324
31234,60000,0,324
30879,60000,0,324
10043,100000,0,324
20092,100000,0,324
20018,50050,99,323
20092,60340,3,323
30069,40040,99,323
30213,40040,99,323
30439,40040,99,323
30538,90010,1,323
30760,10060,99,323
30915,60340,3,323
31514,40080,99,323
90168,60100,1,323
20149,60000,0,323
31179,60000,0,323
31464,60000,0,323
31198,60000,0,323
20007,160000,0,323
623,40040,99,322
10055,110080,99,322
10075,60100,1,322
10079,20110,97,322
20019,20110,97,322
30013,60100,1,322
30086,60100,1,322
30844,60100,1,322
31087,50070,1,322
31461,40040,99,322
30681,60000,0,322
10025,100000,0,322
30567,100000,0,322
1,40130,99,321
1206,10060,99,321
10059,110280,99,321
10062,90010,99,321
10077,20110,97,321
20028,60100,1,321
20116,50130,99,321
20145,50050,2,321
30334,50050,2,321
30515,60100,1,321
30740,70343,99,321
31368,60100,1,321
31499,20110,97,321
31509,50050,99,321
10060,60000,0,321
31167,60000,0,321
20124,60000,0,321
30845,60000,0,321
31514,60000,0,321
30501,60000,0,321
2909,20160,97,320
20127,50070,1,320
30447,60035,99,320
30950,10010,99,320
30956,40040,99,320
30970,50050,99,320
31050,10060,99,320
31513,40080,99,320
20040,60000,0,320
31496,40000,0,320
20090,30000,0,320
20114,100000,0,320
10010,12002x,99,319
10045,12002x,99,319
10066,50070,1,319
20028,130030,99,319
20047,50050,2,319
20091,50130,99,319
20124,60340,3,319
20144,50050,2,319
30361,20110,97,319
30477,20110,97,319
30796,20110,97,319
30878,50050,99,319
30967,50050,99,319
30425,60000,0,319
30895,40000,0,319
30113,60000,0,319
30753,40000,0,319
20022,160000,0,319
31057,80000,0,319
10049,06007x,99,318
20065,40040,99,318
20083,50130,99,318
20086,110310,99,318
20089,50130,99,318
20122,10060,99,318
30093,60100,1,318
30567,20110,97,318
30868,10010,99,318
30915,30390,99,318
90041,70230,1,318
20047,40000,0,318
31043,60000,0,318
658,50050,2,317
10019,40040,99,317
20037,60100,1,317
20040,30250,99,317
30065,10060,99,317
30438,50130,99,317
30813,50130,99,317
31110,140010,99,317
31123,110310,99,317
31446,60000,0,317
30051,60000,0,317
20050,40000,0,317
30227,60000,0,317
20122,180000,0,317
1908,60035,99,316
2984,40080,99,316
10024,120060,2,316
10047,10060,99,316
10062,110080,99,316
20026,03001x,99,316
20028,110080,99,316
20034,50070,1,316
20051,50070,1,316
20099,60100,1,316
20105,60100,1,316
20121,50070,1,316
20125,04026x,99,316
20154,50070,1,316
30281,180040,97,316
20045,60000,0,316
20025,60000,0,316
30512,60000,0,316
10031,10000,0,316
20083,160000,0,316
20063,160000,0,316
10029,160000,0,316
20053,160000,0,316
10028,60100,1,315
20021,60340,3,315
20137,60100,1,315
30465,50080,1,315
30900,40040,99,315
31025,12002x,99,315
31043,60100,1,315
31294,60100,1,315
31445,60100,1,315
31502,110310,99,315
30154,60000,0,315
30112,40000,0,315
31421,60000,0,315
30029,60000,0,315
30173,60000,0,315
30186,30000,0,315
20076,30000,0,315
30974,180000,0,315
220,10060,99,314
1251,20110,97,314
10030,70560,99,314
20075,50050,99,314
20108,130030,99,314
30499,70343,99,314
30790,40081,99,314
30796,60160,1,314
31511,110310,99,314
90109,60100,1,314
20085,60000,0,314
20138,60000,0,314
31510,60000,0,314
30859,60000,0,314
20086,10000,0,314
20102,40000,0,314
30905,60000,0,314
10016,70000,0,314
30171,100000,0,314
1530,20110,97,313
10014,50070,1,313
10038,50050,99,313
10053,120010,99,313
10078,50070,1,313
20032,120060,2,313
20111,40040,99,313
30559,60100,1,313
30565,60100,1,313
31067,20110,97,313
31287,40040,99,313
31293,40040,99,313
31328,50050,99,313
90079,70230,1,313
20119,60000,0,313
30777,60000,0,313
30902,60000,0,313
31064,60000,0,313
30131,160000,0,313
20049,160000,0,313
30547,30000,0,313
30865,100000,0,313
20066,100000,0,313
20086,100000,0,313
10024,60100,1,312
10025,60010,99,312
10059,20110,97,312
20116,50050,2,312
30418,60100,1,312
30547,140010,99,312
30788,60100,1,312
30796,40081,99,312
31073,120060,2,312
31232,60100,1,312
20128,60000,0,312
31162,60000,0,312
30368,60000,0,312
10014,60000,0,312
30962,60000,0,312
30824,60000,0,312
30780,60000,0,312
30985,60000,0,312
10025,80000,0,312
2496,60220,97,311
10066,60050,99,311
10075,50070,1,311
10078,12002x,99,311
20078,70040,99,311
20093,50050,99,311
30763,90010,1,311
30779,20110,97,311
31012,50070,1,311
31096,20110,97,311
30813,60000,0,311
20153,60000,0,311
20093,60000,0,311
20125,40000,0,311
30527,60000,0,311
10048,70000,0,311
20151,160000,0,311
31509,180000,0,311
2747,60235,97,310
10007,20160,97,310
10014,60100,1,310
20077,10060,99,310
20085,40080,99,310
20112,10070,99,310
20127,50130,99,310
30488,50130,99,310
30636,50050,99,310
30758,60241,97,310
30919,60160,1,310
31056,60100,1,310
31071,40040,97,310
31162,40040,99,310
31294,50130,99,310
20050,60000,0,310
20037,60000,0,310
20002,60000,0,310
30673,60000,0,310
20117,40000,0,310
30213,160000,0,310
30122,30000,0,310
580,10030,99,309
10048,120010,99,309
10051,40040,99,309
20082,50130,99,309
20130,130030,99,309
20137,20110,97,309
30120,50030,97,309
30465,50210,97,309
30734,10060,99,309
30784,50050,99,309
31338,40040,99,309
30987,60000,0,309
30276,60000,0,309
31509,40000,0,309
30136,160000,0,309
30880,100000,0,309
10048,03001x,99,308
20043,12002x,1,308
20112,50080,99,308
30226,110280,99,308
30344,60100,1,308
31340,40081,99,308
30533,60000,0,308
30068,60000,0,308
20101,60000,0,308
10018,10000,0,308
30915,100000,0,308
10021,11001x,1,307
10052,20200,97,307
20029,20110,97,307
20041,90010,1,307
20051,50050,99,307
20112,50060,99,307
20122,50070,1,307
30097,10010,99,307
30121,20110,97,307
30760,50050,99,307
30932,60100,1,307
31106,60100,1,307
20086,60000,0,307
30773,160000,0,307
10013,30000,0,307
20117,30000,0,307
30797,100000,0,307
30255,100000,0,307
30368,100000,0,307
1926,120260,1,306
3023,50050,2,306
10023,50130,99,306
10044,40040,99,306
10048,40040,97,306
30256,07040x,1,306
30282,40040,99,306
30472,20110,97,306
30499,40040,99,306
30696,60100,1,306
30883,110080,99,306
31161,110280,3,306
31194,40040,99,306
31443,20110,97,306
20146,60000,0,306
10035,60000,0,306
20134,60000,0,306
31109,60000,0,306
30757,60000,0,306
30759,160000,0,306
30267,60000,0,306
30356,160000,0,306
30078,60000,0,306
10073,10000,0,306
10025,160000,0,306
10020,100000,0,306
31156,30000,0,306
10033,100000,0,306
20033,160000,0,306
10005,100000,0,306
10034,180000,0,306
10071,80000,0,306
547,60220,97,305
1577,120090,97,305
10059,50070,1,305
20034,40080,99,305
20086,40080,99,305
20093,10060,99,305
20117,20110,97,305
20139,50170,3,305
20153,20110,97,305
30118,10060,99,305
30356,40080,99,305
20011,60000,0,305
30122,60000,0,305
20123,160000,0,305
30934,40000,0,305
30213,60000,0,305
31355,60000,0,305
31519,60000,0,305
30721,60000,0,305
1451,40040,99,304
2945,20200,97,304
10019,50070,1,304
10056,60340,3,304
20008,50130,99,304
20052,70041,99,304
20108,06007x,97,304
20133,50050,99,304
20134,50070,1,304
30421,20110,97,304
30797,10060,99,304
30840,50050,99,304
30970,40081,99,304
30970,50130,99,304
20022,60000,0,304
30466,140000,0,304
20024,10000,0,304
31513,60000,0,304
30754,60000,0,304
10065,120010,99,303
20052,70040,99,303
20100,50170,3,303
20152,40081,99,303
30346,140010,99,303
30727,10310,99,303
30788,50130,99,303
31301,60100,1,303
31360,50050,99,303
31514,140010,99,303
20065,60000,0,303
30013,60000,0,303
31295,60000,0,303
20083,40000,0,303
30414,60000,0,303
30807,60000,0,303
30424,60000,0,303
31287,30000,0,303
2432,60100,1,302
10013,110280,3,302
10042,50050,99,302
10048,12002x,99,302
20054,20110,97,302
20121,50130,99,302
30154,40040,99,302
30925,60100,1,302
31341,10030,99,302
31514,50130,99,302
20064,60000,0,302
20155,60000,0,302
30063,60000,0,302
30131,60000,0,302
31360,60000,0,302
30351,60000,0,302
30014,40000,0,302
30228,60000,0,302
30845,160000,0,302
31157,100000,0,302
10012,12002x,99,301
10021,50070,1,301
10056,50070,1,301
20010,60035,99,301
20024,50050,99,301
20038,40040,99,301
20129,50070,1,301
20152,60340,3,301
30311,60035,99,301
30437,40080,99,301
30762,10060,99,301
30790,40040,99,301
31080,40040,99,301
31244,140010,99,301
31445,50050,99,301
20150,60000,0,301
30797,60000,0,301
20071,60000,0,301
20051,60000,0,301
30310,60000,0,301
30390,60000,0,301
30372,60000,0,301
30420,60000,0,301
30107,40000,0,301
30201,160000,0,301
20019,160000,0,301
20126,30000,0,301
10023,80000,0,301
355,11012x,4,300
20018,50130,99,300
20078,90010,1,300
20155,10060,99,300
30180,20110,97,300
30353,50050,99,300
30423,50050,99,300
30545,160800,1,300
30568,20110,97,300
30664,50050,99,300
30882,60100,1,300
30454,60000,0,300
30661,60000,0,300
30150,60000,0,300
20036,40000,0,300
30783,40000,0,300
20129,160000,0,300
30993,30000,0,300
10021,100180,99,299
10044,50070,1,299
10046,110280,99,299
10075,110280,99,299
20020,60340,3,299
20044,60050,3,299
20106,50050,99,299
20117,140010,99,299
20154,130030,99,299
30210,90010,99,299
30534,10060,99,299
30538,60050,99,299
30998,20110,97,299
31008,60100,1,299
31064,60100,1,299
31079,60035,99,299
31156,50050,99,299
31473,90010,1,299
30237,60000,0,299
20116,40000,0,299
31342,40000,0,299
20070,160000,0,299
10075,180000,0,299
559,60102,99,298
761,40040,99,298
10025,140010,99,298
10071,20110,97,298
20022,40040,97,298
20047,50070,1,298
30226,50130,99,298
30431,40040,99,298
30515,10060,99,298
30563,60100,1,298
31195,60035,99,298
30171,60000,0,298
30169,60000,0,298
30992,60000,0,298
31195,60000,0,298
30325,60000,0,298
10071,60000,0,298
30774,60000,0,298
30223,60000,0,298
20002,160000,0,298
31406,60000,0,298
20141,160000,0,298
10059,10000,0,298
10023,100000,0,298
20072,160000,0,298
20085,30000,0,298
10055,160000,0,298
2230,150000,0,298
2973,100000,0,298
1843,20200,97,297
2626,70343,2,297
2909,20220,97,297
10031,130030,99,297
20035,20110,97,297
20056,40040,99,297
20078,10010,99,297
20106,110080,99,297
20154,50130,99,297
30195,20110,97,297
30235,110080,99,297
30330,50050,2,297
30790,50130,99,297
31165,20110,97,297
90026,11012x,2,297
90182,40040,99,297
30667,60000,0,297
31067,60000,0,297
30066,60000,0,297
30548,60000,0,297
10024,40000,0,297
30819,60000,0,297
30515,160000,0,297
10059,100000,0,297
30340,160000,0,297
30813,100000,0,297
20100,180000,0,297
31340,180000,0,297
10078,20220,97,296
20022,20110,97,296
20086,160800,1,296
20115,60100,1,296
20129,40040,99,296
30155,60100,1,296
30533,60340,3,296
30535,40081,99,296
30538,06007x,97,296
30753,60340,3,296
30835,10060,99,296
30915,50050,99,296
31123,40040,99,296
31179,60340,3,296
20117,60000,0,296
20089,60000,0,296
31028,60000,0,296
31172,60000,0,296
31228,60000,0,296
20086,40000,0,296
30362,60000,0,296
30814,60000,0,296
30815,60000,0,296
20006,40000,0,296
31443,60000,0,296
30871,60000,0,296
31344,40000,0,296
10052,40000,0,296
20055,160000,0,296
31111,60000,0,296
20031,160000,0,296
10080,10000,0,296
105,10060,99,295
1369,40040,99,295
1738,110080,99,295
10075,120010,99,295
20010,10060,99,295
20135,140010,99,295
30258,40040,99,295
30522,20110,97,295
30642,50130,99,295
30836,60100,1,295
30974,50130,99,295
31023,20110,97,295
31282,60335,2,295
10021,60000,0,295
31192,60000,0,295
20107,60000,0,295
30379,60000,0,295
30337,60000,0,295
30307,60000,0,295
30911,60000,0,295
30190,60000,0,295
30254,60000,0,295
31156,160000,0,295
644,10000,0,295
30402,60000,0,295
10016,30000,0,295
10042,10000,0,295
10061,100000,0,295
10072,100000,0,295
31404,100000,0,295
63,60241,97,294
10046,40080,99,294
10069,40040,99,294
20025,50050,99,294
20037,40040,99,294
20048,03001x,99,294
20139,10060,99,294
20143,50050,2,294
20152,50050,99,294
30194,20110,97,294
30276,60100,1,294
30425,40080,99,294
30878,60100,1,294
31186,110080,99,294
